Type	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48
Reductants	0.18512820512820513	0.13639545056867894	0.2153191489361702	0.130446735395189	0.13	0.21304761904761904	0.14	0.20686666666666664	0.15	0.13	0.20686666666666664	0.0	0.0	0.15	0.42	0.15	0.12866489832007075	0.12866489832007075	0.16	0.22098039215686274	0.0	0.15476190476190477	0.5	0.2888888888888889	0.13333333333333333	0.0	0.20666666666666667	0.0	0.15476190476190477	0.12866489832007075	0.05432900432900433	0.15476190476190477	0.20000000000000004	0.65	0.4000000000000001	0.09999999999999999	0.14	0.21304761904761904	0.16	0.21304761904761904	0.282911877394636	0.3333333333333333	0.20686666666666664	0.13	0.20000000000000004	0.21304761904761904	0.15703703703703706	0.3333333333333333
Reductive-TCA-Cycles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Respiration	0.095	0.1	0.165	0.065	0.065	0.18	0.07	0.145	0.075	0.065	0.145	0.0	0.0	0.075	0.27	0.075	0.085	0.085	0.09	0.115	0.0	0.075	0.25	0.1	0.1	0.0	0.155	0.0	0.075	0.085	0.075	0.075	0.1	0.225	0.2	0.09999999999999999	0.07	0.18	0.08	0.18	0.26	0.0	0.145	0.065	0.0	0.18	0.04	0.0
Rhamnogalacturonan-Degradation	0.0	0.0	0.0	0.13	0.13228070175438597	0.0	0.14	0.0	0.0	0.13228070175438597	0.0	0.0	0.0	0.0	0.72	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.0	0.16	0.0	0.0	0.0	0.0	0.13228070175438597	0.0	0.0	0.0	0.0
S-adenosyl-L-methionine-cycle	0.0	0.0	0.33	0.0	0.0	0.18	0.0	0.29	0.15	0.0	0.29	0.0	0.0	0.15	0.27	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.5	0.2	0.2	0.0	0.31	0.0	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.18	0.0	0.18	0.52	0.0	0.29	0.0	0.0	0.18	0.08	0.0
SECONDARY-CELL-WALL	0.0	0.0	0.0	0.2164432989690722	0.0	0.0	0.14	0.0	0.17027027027027025	0.0	0.0	0.0	0.0	0.17027027027027025	0.36	0.42	0.0	0.0	0.0	0.0	0.0	0.15714285714285714	0.0	0.22222222222222224	0.0	0.0	0.0	0.0	0.15714285714285714	0.0	0.0	0.15714285714285714	0.0	0.0	0.0	0.0	0.14	0.0	0.17066666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SECONDARY-METABOLITE-BIOSYNTHESIS	0.095	0.05295275590551181	0.0	0.13100515463917528	0.1756140350877193	0.09	0.14	0.145	0.15	0.1756140350877193	0.145	0.0	0.0	0.15	0.135	0.15	0.0	0.0	0.12	0.115	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.225	0.0	0.0	0.14	0.09	0.16	0.09	0.0	0.0	0.145	0.1756140350877193	0.0	0.09	0.04	0.0
SERINE-BIOSYNTHESIS	0.0	0.1	0.33	0.13938144329896907	0.13	0.18785714285714286	0.14	0.0	0.15	0.13	0.0	0.0	0.0	0.15	0.27	0.18	0.0	0.0	0.09	0.23	0.0	0.15714285714285714	0.0	0.2	0.2	0.0	0.31	0.0	0.15714285714285714	0.0	0.15	0.15714285714285714	0.2	0.0	0.4	0.15	0.14	0.18785714285714286	0.18133333333333332	0.18785714285714286	0.52	0.0	0.0	0.13	0.2	0.18785714285714286	0.0	0.0
SERINE-DEG	0.19	0.0	0.0	0.14407216494845362	0.2394736842105263	0.0	0.14	0.0	0.15202702702702703	0.2394736842105263	0.0	0.0	0.0	0.15202702702702703	0.36	0.0	0.0	0.0	0.0	0.0	0.0	0.2107142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.2107142857142857	0.0	0.0	0.2107142857142857	0.0	0.5	0.0	0.0	0.14021571648690295	0.0	0.22399999999999998	0.0	0.0	0.0	0.0	0.2394736842105263	0.0	0.0	0.0	0.0
SUCROSE-DEG	0.0	0.03333333333333333	0.0	0.1306701030927835	0.13	0.06	0.1446666666666667	0.0	0.10743243243243243	0.13	0.0	0.0	0.0	0.10743243243243243	0.09000000000000001	0.09999999999999999	0.0	0.0	0.03	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.06666666666666667	0.0	0.0	0.0	0.04666666666666667	0.06	0.16355555555555557	0.06	0.0	0.16666666666666666	0.0	0.13	0.0	0.06	0.0	0.16666666666666666
SUGAR-ACIDS-DEG	0.0	0.0	0.0	0.065	0.10605263157894737	0.0	0.07	0.0	0.1206081081081081	0.10605263157894737	0.0	0.0	0.0	0.1206081081081081	0.135	0.075	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.10605263157894737	0.1	0.0	0.0	0.0
SUGAR-ALCOHOLS-DEG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salicylate-Biosynthesis	0.0	0.181496062992126	0.0	0.257319587628866	0.262280701754386	0.0	0.14	0.29	0.2939189189189189	0.262280701754386	0.29	0.0	0.0	0.2939189189189189	0.0	0.3	0.17	0.17	0.1	0.0	0.0	0.15	0.5	0.2	0.0	0.0	0.0	0.0	0.15	0.17	0.0	0.15	0.0	0.45	0.4	0.0	0.28010785824345147	0.0	0.18133333333333332	0.0	0.5319540229885058	0.25	0.29	0.262280701754386	0.2	0.0	0.0	0.25
Selenium-Metabolism	0.3653846153846154	0.10603674540682416	0.6038297872340426	0.2606701030927835	0.262280701754386	0.3758571428571429	0.28	0.0	0.3	0.262280701754386	0.0	0.0	0.0	0.3	0.72	0.3	0.0	0.0	0.09	0.5141176470588236	0.0	0.3	1.0	0.0	0.38333333333333336	0.0	0.8555999999999999	0.0	0.3	0.0	0.3090909090909091	0.3	0.5	0.9	0.6000000000000001	0.5499999999999999	0.2793528505392912	0.3758571428571429	0.32	0.3758571428571429	0.0	0.0	0.0	0.262280701754386	0.0	0.3758571428571429	0.14666666666666667	0.0
Selenocysteine-Biosynthesis	0.0	0.0	0.0	0.1306701030927835	0.13	0.0	0.14	0.0	0.15	0.13	0.0	0.0	0.0	0.15	0.27	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14010785824345148	0.0	0.16	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
Shikimate-Degradation	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0
Siderophores-Biosynthesis	0.0	0.06666666666666667	0.0	0.08666666666666667	0.043333333333333335	0.0	0.09333333333333334	0.09666666666666666	0.12905405405405404	0.043333333333333335	0.09666666666666666	0.0	0.0	0.12905405405405404	0.0	0.049999999999999996	0.0	0.0	0.03	0.0	0.0	0.10119047619047618	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.10119047619047618	0.0	0.09999999999999999	0.10119047619047618	0.0	0.0	0.0	0.049999999999999996	0.04666666666666667	0.0	0.05333333333333334	0.0	0.0	0.0	0.09666666666666666	0.043333333333333335	0.0	0.0	0.02666666666666667	0.0
Sorbitol-Biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spermidine-Biosynthesis	0.06333333333333334	0.0520559930008749	0.11	0.05405498281786942	0.043333333333333335	0.18066666666666667	0.04666666666666667	0.09666666666666666	0.1527027027027027	0.043333333333333335	0.09666666666666666	0.0	0.0	0.1527027027027027	0.09000000000000001	0.049999999999999996	0.05676687297376953	0.05676687297376953	0.03	0.07666666666666667	0.0	0.15357142857142858	0.16666666666666666	0.13333333333333333	0.12222222222222223	0.0	0.1054	0.0	0.15357142857142858	0.05676687297376953	0.049999999999999996	0.15357142857142858	0.2333333333333333	0.15	0.13333333333333333	0.049999999999999996	0.14	0.18066666666666667	0.16	0.18066666666666667	0.17333333333333334	0.08333333333333333	0.09666666666666666	0.043333333333333335	0.06666666666666667	0.18066666666666667	0.028148148148148148	0.08333333333333333
Starch-Degradation	0.0	0.05	0.0	0.1320103092783505	0.13	0.183	0.15400000000000003	0.0	0.16114864864864864	0.13	0.0	0.0	0.0	0.16114864864864864	0.27	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.183	0.17066666666666666	0.183	0.0	0.0	0.0	0.13	0.0	0.183	0.0	0.0
Stearate-Biosynthesis	0.19	0.0	0.33	0.13	0.13	0.2304285714285714	0.14	0.29	0.17635135135135135	0.13	0.29	0.0	0.0	0.17635135135135135	0.27	0.15	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.3596	0.0	0.15	0.0	0.0	0.15	0.2	0.0	0.0	0.19999999999999998	0.14	0.2304285714285714	0.16	0.2304285714285714	0.0	0.0	0.29	0.13	0.0	0.2304285714285714	0.0	0.0
Steroids-Degradation	0.095	0.0515748031496063	0.2773404255319149	0.1293298969072165	0.128859649122807	0.16542857142857142	0.14	0.1479	0.14797297297297296	0.128859649122807	0.1479	0.0	0.0	0.14797297297297296	0.135	0.15	0.085	0.085	0.05	0.115	0.0	0.14464285714285713	0.25	0.1	0.1638888888888889	0.0	0.1643	0.0	0.14464285714285713	0.085	0.075	0.14464285714285713	0.2	0.225	0.2	0.075	0.1388135593220339	0.16542857142857142	0.11733333333333333	0.16542857142857142	0.43931034482758624	0.0	0.1479	0.128859649122807	0.0	0.16542857142857142	0.04	0.0
Storage-Compounds-Biosynthesis	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sucrose-Biosynthesis	0.0	0.14868766404199477	0.5265957446808511	0.17355670103092782	0.262280701754386	0.186	0.14	0.29	0.1885135135135135	0.262280701754386	0.29	0.0	0.0	0.1885135135135135	0.36	0.15	0.17571175950486295	0.17571175950486295	0.09	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.17571175950486295	0.0	0.15	0.2	0.0	0.0	0.15	0.14884437596302003	0.186	0.17066666666666666	0.186	0.6036781609195403	0.25	0.29	0.262280701754386	0.2	0.186	0.0	0.25
Sugar-Derivatives	0.19	0.0	0.0	0.13	0.13	0.0	0.14	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.27	0.15	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.0	0.45	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
Sugars-And-Polysaccharides-Degradation	0.0	0.0125	0.0	0.01625	0.033640350877192984	0.0225	0.0175	0.0	0.01875	0.033640350877192984	0.0	0.0	0.0	0.01875	0.0	0.0	0.0	0.0	0.0	0.02875	0.0	0.0375	0.0	0.0	0.0	0.0	0.0	0.0	0.0375	0.0	0.01875	0.0375	0.0	0.0	0.0	0.0	0.08750000000000001	0.0225	0.08	0.0225	0.0	0.0	0.0	0.033640350877192984	0.0	0.0225	0.0	0.0
Sulfite-Oxidation	0.3653846153846154	0.10603674540682416	0.6038297872340426	0.2606701030927835	0.262280701754386	0.3758571428571429	0.28	0.0	0.3	0.262280701754386	0.0	0.0	0.0	0.3	0.72	0.3	0.0	0.0	0.09	0.5141176470588236	0.0	0.3	1.0	0.0	0.38333333333333336	0.0	0.8555999999999999	0.0	0.3	0.0	0.3090909090909091	0.3	0.5	0.9	0.6000000000000001	0.5499999999999999	0.2793528505392912	0.3758571428571429	0.32	0.3758571428571429	0.0	0.0	0.0	0.262280701754386	0.0	0.3758571428571429	0.14666666666666667	0.0
Sulfoacetaldehyde-Degradation	0.0	0.12034120734908137	0.0	0.13	0.13	0.183	0.14	0.0	0.17027027027027025	0.13	0.0	0.0	0.0	0.17027027027027025	0.27	0.15	0.17	0.17	0.13	0.23	0.0	0.15	0.0	0.0	0.2	0.0	0.31	0.0	0.15	0.17	0.15	0.15	0.30000000000000004	0.45	0.0	0.19999999999999998	0.14	0.183	0.16	0.183	0.52	0.25	0.0	0.13	0.2	0.183	0.1288888888888889	0.25
Sulfoaromatics-Degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sulfolactate-Degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sulfur-Metabolism	0.10230769230769231	0.08646106736657917	0.25978723404255316	0.0652233676975945	0.065	0.19226190476190474	0.04666666666666667	0.05123333333333333	0.049999999999999996	0.065	0.05123333333333333	0.0	0.0	0.049999999999999996	0.36000000000000004	0.085	0.08149277925139994	0.08149277925139994	0.07333333333333332	0.2142156862745098	0.0	0.11607142857142856	0.08333333333333333	0.10000000000000002	0.03703703703703704	0.0	0.05580000000000001	0.0	0.11607142857142856	0.08149277925139994	0.0501082251082251	0.11607142857142856	0.23333333333333336	0.15833333333333333	0.13333333333333333	0.06666666666666667	0.023333333333333334	0.19226190476190474	0.08	0.19226190476190474	0.0	0.0	0.05123333333333333	0.065	0.0	0.19226190476190474	0.06962962962962964	0.0
Super-Pathways	0.06330169830169832	0.036242628762313794	0.10158054711246202	0.07732728611594598	0.07678856231487821	0.09939610389610382	0.07936363636363641	0.09698051948051936	0.08595121095121103	0.07678856231487821	0.09698051948051936	0.0	0.0	0.08595121095121103	0.1373376623376622	0.08357142857142866	0.025821018062397373	0.025821018062397373	0.03214285714285712	0.07748663101604286	0.0	0.08550556586270883	0.08766233766233766	0.09956709956709947	0.06479076479076477	0.0	0.10081038961038966	0.0	0.08550556586270883	0.025821018062397373	0.042199359082475976	0.08550556586270883	0.13181818181818158	0.12370129870129862	0.05194805194805196	0.040584415584415605	0.08527875052528373	0.09939610389610382	0.09025108225108229	0.09939610389610382	0.09167338408717718	0.05974025974025973	0.09698051948051936	0.07678856231487821	0.04155844155844158	0.09939610389610382	0.027012987012987027	0.05974025974025973
TCA-VARIANTS	0.09500000000000001	0.05000000000000001	0.11	0.06511168384879724	0.065	0.03	0.07	0.145	0.075	0.065	0.145	0.0	0.0	0.075	0.045000000000000005	0.075	0.0	0.0	0.06	0.03833333333333334	0.0	0.049999999999999996	0.08333333333333333	0.03333333333333333	0.06666666666666667	0.0	0.0	0.0	0.049999999999999996	0.0	0.0	0.049999999999999996	0.06666666666666667	0.15	0.0	0.024999999999999998	0.04666666666666667	0.03	0.05333333333333334	0.03	0.08666666666666667	0.0	0.145	0.065	0.0	0.03	0.04	0.0
TERPENOID-DEG	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0
THREONINE-BIOSYNTHESIS	0.19	0.10183727034120736	0.33	0.13	0.13	0.11064285714285714	0.14	0.145	0.15202702702702703	0.13	0.145	0.0	0.0	0.15202702702702703	0.27	0.15	0.085	0.085	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.3131	0.0	0.15	0.085	0.075	0.15	0.2	0.45	0.4	0.075	0.14	0.11064285714285714	0.17066666666666666	0.11064285714285714	0.52	0.125	0.145	0.13	0.1	0.11064285714285714	0.09111111111111111	0.125
THREONINE-DEG	0.0	0.0	0.0	0.08666666666666667	0.043333333333333335	0.0	0.04666666666666667	0.0	0.049999999999999996	0.043333333333333335	0.0	0.0	0.0	0.049999999999999996	0.0	0.049999999999999996	0.0	0.0	0.0	0.0	0.0	0.049999999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.049999999999999996	0.0	0.0	0.049999999999999996	0.06666666666666667	0.0	0.0	0.0	0.09333333333333334	0.0	0.05333333333333334	0.0	0.0	0.0	0.0	0.043333333333333335	0.0	0.0	0.0	0.0
TOLUENE-DEG	0.0	0.02446569178852644	0.047142857142857146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14142857142857143	0.0	0.0	0.0	0.02142857142857143	0.032857142857142856	0.0	0.0	0.0	0.10158730158730159	0.0	0.0	0.0	0.0	0.0	0.0	0.02142857142857143	0.0	0.1142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRYPTOPHAN-BIOSYNTHESIS	0.19	0.13825459317585304	0.33	0.13033505154639174	0.13	0.18	0.14	0.29579999999999995	0.15	0.13	0.29579999999999995	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17	0.0	0.15	0.2	0.45	0.4	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.29579999999999995	0.13	0.2	0.18	0.08	0.25
TRYPTOPHAN-DEG	0.04092307692307692	0.10858267716535434	0.21765957446808515	0.09609278350515464	0.10536842105263158	0.14122857142857143	0.09240000000000001	0.12412000000000001	0.09283783783783783	0.10536842105263158	0.12412000000000001	0.0	0.0	0.09283783783783783	0.46799999999999997	0.13799999999999998	0.09225994694960213	0.09225994694960213	0.057999999999999996	0.18129411764705886	0.0	0.10500000000000001	0.1	0.16	0.04111111111111111	0.0	0.17484	0.0	0.10500000000000001	0.09225994694960213	0.09571428571428572	0.10500000000000001	0.1	0.18	0.0	0.09	0.0891124807395994	0.14122857142857143	0.10453333333333333	0.14122857142857143	0.2677701149425288	0.1	0.12412000000000001	0.10536842105263158	0.1	0.14122857142857143	0.05955555555555556	0.1
TYROSINE-DEG	0.0	0.0	0.2352127659574468	0.06868556701030928	0.065	0.26757142857142857	0.07	0.145	0.14493243243243242	0.065	0.145	0.0	0.0	0.14493243243243242	0.0	0.135	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.07564935064935065	0.075	0.1	0.0	0.0	0.075	0.07	0.26757142857142857	0.08	0.26757142857142857	0.0	0.0	0.145	0.065	0.0	0.26757142857142857	0.0	0.0
TYROSINE-SYN	0.06333333333333334	0.058486439195100624	0.11	0.08689003436426117	0.08666666666666667	0.06	0.09333333333333334	0.09666666666666666	0.09999999999999999	0.08666666666666667	0.09666666666666666	0.0	0.0	0.09999999999999999	0.09000000000000001	0.09999999999999999	0.05666666666666667	0.05666666666666667	0.03	0.07666666666666667	0.0	0.09999999999999999	0.16666666666666666	0.13333333333333333	0.06666666666666667	0.0	0.10333333333333333	0.0	0.09999999999999999	0.05666666666666667	0.0	0.09999999999999999	0.06666666666666667	0.15	0.13333333333333333	0.049999999999999996	0.09333333333333334	0.06	0.10666666666666667	0.06	0.17333333333333334	0.0	0.09666666666666666	0.08666666666666667	0.06666666666666667	0.06	0.02666666666666667	0.0
Taurine-Biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Teichoic-Acids-Biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tetrahydrobiopterin-Biosynthesis	0.2630769230769231	0.10590551181102362	0.33	0.1306701030927835	0.13	0.18	0.14	0.2958	0.15	0.13	0.2958	0.0	0.0	0.15	0.0	0.15	0.17240495137046863	0.17240495137046863	0.09	0.23	0.0	0.15	0.5	0.22222222222222224	0.0	0.0	0.0	0.0	0.15	0.17240495137046863	0.0	0.15	0.0	1.0	0.8	0.0	0.14	0.18	0.16	0.18	0.0	0.25	0.2958	0.13	0.0	0.18	0.08	0.25
Tetrapyrrole-Biosynthesis	0.0	0.05006561679790026	0.33	0.13033505154639174	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.135	0.15	0.085	0.085	0.045	0.115	0.0	0.15	0.25	0.1	0.2	0.0	0.31	0.0	0.15	0.085	0.0	0.15	0.2	0.0	0.0	0.15	0.14	0.18	0.16	0.18	0.52	0.0	0.29	0.13	0.0	0.18	0.04	0.0
Thiamin-Diphosphate-Biosynthesis	0.19000000000000003	0.0	0.22	0.08666666666666667	0.08666666666666667	0.12	0.09333333333333334	0.19333333333333333	0.09999999999999999	0.08666666666666667	0.19333333333333333	0.0	0.0	0.09999999999999999	0.09000000000000001	0.09999999999999999	0.0	0.0	0.03	0.0	0.0	0.09999999999999999	0.0	0.13333333333333333	0.13333333333333333	0.0	0.20666666666666667	0.0	0.09999999999999999	0.0	0.09999999999999999	0.09999999999999999	0.13333333333333333	0.3	0.0	0.09999999999999999	0.09333333333333334	0.12	0.10666666666666667	0.12	0.3466666666666667	0.08333333333333333	0.19333333333333333	0.08666666666666667	0.0	0.12	0.05333333333333334	0.08333333333333333
Thiamin-Salvage	0.152	0.05548556430446194	0.11936170212765958	0.052000000000000005	0.052000000000000005	0.036	0.05600000000000001	0.057999999999999996	0.09	0.052000000000000005	0.057999999999999996	0.0	0.0	0.09	0.054000000000000006	0.06	0.068	0.068	0.02	0.11635294117647059	0.0	0.06	0.0	0.08444444444444446	0.04	0.0	0.124	0.0	0.06	0.068	0.09	0.06	0.14	0.09	0.0	0.13999999999999999	0.05600000000000001	0.036	0.096	0.036	0.20800000000000002	0.19	0.057999999999999996	0.052000000000000005	0.08	0.036	0.048	0.19
Thiamine-Biosynthesis	0.19	0.1	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.135	0.15	0.085	0.085	0.045	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.085	0.15	0.15	0.30000000000000004	0.45	0.0	0.15	0.14	0.18	0.16	0.18	0.26	0.325	0.29	0.13	0.1	0.18	0.08	0.325
Thiazole-Biosynthesis	0.0	0.0	0.0	0.13	0.13	0.0	0.14	0.0	0.15	0.13	0.0	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0
Thiosulfate-Oxidation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.25
Trehalose-Degradation	0.0	0.0	0.0	0.09850515463917525	0.13	0.0	0.10500000000000001	0.0	0.0375	0.13	0.0	0.0	0.0	0.0375	0.0	0.075	0.0	0.0	0.0	0.0	0.0	0.09017857142857141	0.0	0.0	0.0	0.0	0.0	0.0	0.09017857142857141	0.0	0.0	0.09017857142857141	0.0	0.0	0.0	0.0	0.13973035439137135	0.0	0.136	0.0	0.0	0.0	0.0	0.13	0.05	0.0	0.0	0.0
Trehalose-biosynthesis	0.19000000000000003	0.0	0.33	0.13	0.13	0.0	0.14	0.29	0.0	0.13	0.29	0.0	0.0	0.0	0.27	0.15	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.20000000000000004	0.0	0.0	0.0	0.0	0.15	0.0	0.15	0.15	0.0	0.45	0.4000000000000001	0.0	0.14	0.0	0.16	0.0	0.52	0.0	0.29	0.13	0.0	0.0	0.0	0.0
UDP-NAc-Glucosamine-Biosynthesis	0.0	0.1	0.33	0.13	0.13	0.18	0.14	0.29	0.15	0.13	0.29	0.0	0.0	0.15	0.27	0.15	0.17	0.17	0.09	0.23	0.0	0.15	0.0	0.2	0.2	0.0	0.31	0.0	0.15	0.17	0.0	0.15	0.2	0.0	0.0	0.15	0.14	0.18	0.16	0.18	0.52	0.25	0.29	0.13	0.2	0.18	0.08	0.25
UDP-Nac-Galactosamine-Biosynthesis	0.19	0.10183727034120736	0.5265957446808511	0.13134020618556702	0.13	0.186	0.168	0.29	0.15405405405405403	0.13	0.29	0.0	0.0	0.15405405405405403	0.36	0.15	0.17135278514588861	0.17135278514588861	0.1	0.31117647058823533	0.0	0.15	0.5	0.2	0.2	0.0	0.31	0.0	0.15	0.17135278514588861	0.0	0.15	0.2	0.45	0.4	0.3	0.14	0.186	0.17066666666666666	0.186	0.6036781609195403	0.25	0.29	0.13	0.2	0.186	0.12444444444444445	0.25
